quellsystem,tabelle,quell_id,feld,dq_regel,original,injiziert
MINT,customers,7cb4c1eb-7af1-485c-b69c-0f2d4d3a17fd,createdAt,DQ-20,2021-09-01T09:17:39Z,2021-09-01T09:17:39
MINT,customers,52f76d47-93ea-46b2-a931-60238df5777e,createdAt,DQ-20,2025-05-15T15:56:39Z,2025-05-15T15:56:39
MINT,customers,7ff29321-94ff-40fe-8f1d-8f96cea473a2,occupation,DQ-21,Studentin / Student,Student
MINT,customers,9300e27b-fbba-46ef-be4c-c78f902a4b7c,occupation,DQ-21,Studentin / Student,Student
MINT,customers,8ae9dfda-bced-4b5c-abe4-3fee9d510dbf,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Sachbearbeiterin
MINT,customers,2c540fe0-2346-4153-b62a-9f04f4aa520e,createdAt,DQ-20,2025-05-15T08:25:04Z,2025-05-15T08:25:04
MINT,customers,5a348fb1-5b80-46b0-8f1e-a181df175010,createdAt,DQ-20,2025-05-15T08:46:54Z,2025-05-15T08:46:54
MINT,customers,288a8961-66c1-4148-b7e9-0e71f484300b,person.birthDate,DQ-24,1953-05-25,1900-01-01
MINT,customers,288a8961-66c1-4148-b7e9-0e71f484300b,createdAt,DQ-20,2025-05-15T10:45:34Z,2025-05-15T10:45:34
MINT,customers,7e0cd6f2-ac0f-43de-b7ca-44c40b8c82ae,createdAt,DQ-20,2025-07-01T14:39:07Z,2025-07-01T14:39:07
MINT,customers,044362a4-035c-4748-812f-e4f6c5407358,createdAt,DQ-20,2025-05-15T09:35:35Z,2025-05-15T09:35:35
MINT,customers,938e9c57-17a9-4206-82d4-dd9245c9253d,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Büro
MINT,customers,bd0216d5-0fb0-4cb4-9b1b-d4d02d3d5cd1,person.birthDate,DQ-24,1979-05-04,1900-01-01
MINT,customers,3f189957-5d88-4b0a-9f2a-54f639ff4163,occupation,DQ-21,Informatikerin / Informatiker,IT
MINT,customers,a5450408-5f3e-435a-b15d-46748dd6a9f5,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,KV
MINT,customers,6a0f91de-5f4f-45f0-8a09-4379e95f65f9,occupation,DQ-21,Ingenieurin / Ingenieur,Maschinenbauing.
MINT,customers,6a0f91de-5f4f-45f0-8a09-4379e95f65f9,createdAt,DQ-20,2022-08-01T12:49:52Z,2022-08-01T12:49:52
MINT,customers,e165113b-e905-4b31-a59b-cb0107e475ac,occupation,DQ-21,Pflegefachfrau / Pflegefachmann,Pflege
MINT,customers,22320859-53a6-4b14-b961-cc4fa1242e70,createdAt,DQ-20,2025-05-15T19:00:43Z,2025-05-15T19:00:43
MINT,customers,0417bb64-c070-44d4-97b4-b01dc2c64b8d,occupation,DQ-21,Studentin / Student,studiere noch
MINT,customers,0417bb64-c070-44d4-97b4-b01dc2c64b8d,address.city,DQ-13,Aurich,Aurih
MINT,customers,748fc830-89ce-44af-9d5d-017b8d2e484c,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Büro
MINT,customers,55121ae4-33b3-4312-b94e-4bd7ce7830fe,occupation,DQ-21,Lehrerin / Lehrer,Teacher
MINT,customers,4c5612fa-d2e3-47f4-8329-deb915101218,occupation,DQ-21,Verkäuferin / Verkäufer,Verkauf
MINT,customers,981efc92-3b64-4fb0-a513-b240d35603b2,email,DQ-18,,kunde.25@mail.example
MINT,customers,011150b3-38d9-4f33-8925-23bd369fdd98,occupation,DQ-21,Pflegefachfrau / Pflegefachmann,Nurse
MINT,customers,ff841968-8c49-4a24-9041-172c719bedbb,occupation,DQ-21,Rentnerin / Rentner,AHV
MINT,customers,5bc91ba0-8d9f-40b1-880a-7cf3e5aa5b74,createdAt,DQ-20,2025-05-15T07:24:05Z,2025-05-15T07:24:05
MINT,customers,e6b5f7ff-a365-4bf0-8e40-e5fa414b30b7,occupation,DQ-21,Verkäuferin / Verkäufer,Detailhandel
MINT,customers,e6b5f7ff-a365-4bf0-8e40-e5fa414b30b7,createdAt,DQ-20,2024-11-01T07:01:58Z,2024-11-01T07:01:58
MINT,customers,1c6f09fd-9c64-49a6-a832-bc50b318de0b,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,6caf3122-709d-4406-85d5-ccf51a2f06e1,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,6caf3122-709d-4406-85d5-ccf51a2f06e1,createdAt,DQ-20,2025-12-01T14:55:52Z,2025-12-01T14:55:52
MINT,customers,99dcc26b-705b-474c-9f24-f3a4d53998d3,occupation,DQ-21,Studentin / Student,Studentin ETH
MINT,customers,3ca4c016-573e-4066-9ee7-540d25acfd5b,createdAt,DQ-20,2017-12-01T18:29:37Z,2017-12-01T18:29:37
MINT,customers,05a67178-0b03-4709-96c6-d1dffd6fc7df,occupation,DQ-21,Studentin / Student,Studi
MINT,customers,3b0aeb36-357a-483f-bc5f-83616b041a69,occupation,DQ-21,Rentnerin / Rentner,pensioniert
MINT,customers,fa881f6e-e90c-4ae6-8d8b-b0a0dbc57f7c,createdAt,DQ-20,2025-05-15T12:27:10Z,2025-05-15T12:27:10
MINT,customers,940ae6e8-58f4-4356-a5a6-b0e5b8a1486f,createdAt,DQ-20,2025-05-15T19:17:54Z,2025-05-15T19:17:54
MINT,customers,16007ede-1583-473b-ab46-e87ebd9428d7,occupation,DQ-21,Studentin / Student,Student
MINT,customers,779039c8-748a-486c-952c-cd5324c2ee6b,occupation,DQ-21,Studentin / Student,studiere noch
MINT,customers,96cbc4ed-436b-414d-adbf-0b643312b736,createdAt,DQ-20,2025-05-15T08:33:54Z,2025-05-15T08:33:54
MINT,customers,ae1cf2d5-9489-48ec-9c4a-17d4d65810f5,person.birthDate,DQ-24,2005-07-21,1900-01-01
MINT,customers,a6592640-18b8-4f20-90ef-6a4aabfa949a,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,a28836d5-63d5-4f39-bb6e-6a3e3d9f897b,occupation,DQ-21,Lehrerin / Lehrer,Lehrer
MINT,customers,8714c436-3d43-41e5-bb85-945cb73a25b7,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,b8523843-7cfb-4327-831e-e86ab195eb06,createdAt,DQ-20,2025-02-01T07:51:56Z,2025-02-01T07:51:56
MINT,customers,ab58582d-72c9-4202-a11e-f81faea2a16d,occupation,DQ-21,Pflegefachfrau / Pflegefachmann,Pflege
MINT,customers,a4564579-c142-4ca1-86bc-87c619b31270,occupation,DQ-21,Studentin / Student,studiere noch
MINT,customers,cc23f2f5-0ed2-40cb-bab4-680be2dd40b0,occupation,DQ-21,Studentin / Student,studiere noch
MINT,customers,c2bd13ed-3c76-4ded-affd-d68a31ec7220,occupation,DQ-21,Studentin / Student,Studi
MINT,customers,c2bd13ed-3c76-4ded-affd-d68a31ec7220,createdAt,DQ-20,2004-04-01T13:05:44Z,2004-04-01T13:05:44
MINT,customers,f55fd48b-5771-4971-ade7-daa8a61346c3,email,DQ-18,laura94@bluemail.example,laura94.11@mail.example
MINT,customers,6f35bf0b-0404-43cc-b293-1024b1ae77f8,address.city,DQ-13,Stuttgart,stuttgart
MINT,customers,3b1f161d-5a08-475e-bf49-7e6f07fa9476,occupation,DQ-21,Pflegefachfrau / Pflegefachmann,Pflegefachmann HF
MINT,customers,3b1f161d-5a08-475e-bf49-7e6f07fa9476,createdAt,DQ-20,2025-01-01T10:42:39Z,2025-01-01T10:42:39
MINT,customers,8eb1a196-8ff4-4b67-a36d-861e0a87e01d,person.birthDate,DQ-24,1984-02-26,1900-01-01
MINT,customers,d2f6806c-f12d-478e-bf65-8bd4ae9cff3b,occupation,DQ-21,Rentnerin / Rentner,AHV
MINT,customers,d2f6806c-f12d-478e-bf65-8bd4ae9cff3b,address.city,DQ-13,Spiez,spiez
MINT,customers,179da515-6bfe-419e-a544-ed8a5c6def55,*,DQ-19,,Test Tester
MINT,customers,46e9bdf2-d2dc-453e-84b9-37b70c3eabb0,occupation,DQ-21,Verkäuferin / Verkäufer,Retail
MINT,customers,26ec11d1-7616-45f0-ab00-9266dfc5185b,createdAt,DQ-20,2021-10-01T08:35:58Z,2021-10-01T08:35:58
MINT,customers,a63b7c43-07da-432a-bf75-5ce64a2a685a,createdAt,DQ-20,2025-08-01T08:46:54Z,2025-08-01T08:46:54
MINT,customers,2b16f7a7-6fd9-4d58-a426-2c7e1e104387,occupation,DQ-21,Informatikerin / Informatiker,Software Engineer
MINT,customers,d1ebe238-5e33-412a-a60f-4ca02805cfe6,occupation,DQ-21,Studentin / Student,studiere noch
MINT,customers,596290cc-dd2e-4822-9213-f265725c2f16,occupation,DQ-21,Beraterin / Berater,Consultant
MINT,customers,2195895d-230d-4a71-947e-2a1144bfdfcf,address.city,DQ-13,Ludwigsburg,ludwigsburg
MINT,customers,68e887b0-084e-4195-964d-9cf2f47135fa,occupation,DQ-21,Studentin / Student,Studi
MINT,customers,68e887b0-084e-4195-964d-9cf2f47135fa,createdAt,DQ-20,2022-06-01T18:00:17Z,2022-06-01T18:00:17
MINT,customers,e6f6894b-b239-4b47-b5e5-8bbeabdee199,createdAt,DQ-20,2025-05-15T07:30:54Z,2025-05-15T07:30:54
MINT,customers,46245bce-62a4-46ae-965c-55ea9c199129,createdAt,DQ-20,2025-05-15T13:10:34Z,2025-05-15T13:10:34
MINT,customers,679d4135-16a3-4560-8e31-2f35a260d896,createdAt,DQ-20,2025-08-01T11:50:44Z,2025-08-01T11:50:44
MINT,customers,1c115ccd-2075-4236-940d-3972e69d41fe,occupation,DQ-21,Informatikerin / Informatiker,IT
MINT,customers,aa2ff5b0-845e-45a4-b32d-0ce90187c9aa,createdAt,DQ-20,2012-12-01T10:28:09Z,2012-12-01T10:28:09
MINT,customers,770e23d3-3b51-4805-b1fd-bbc521bf2455,createdAt,DQ-20,2010-11-01T10:25:10Z,2010-11-01T10:25:10
MINT,customers,1577b93b-d05d-40f3-b229-6f79607b6c15,createdAt,DQ-20,2025-05-15T18:07:11Z,2025-05-15T18:07:11
MINT,customers,9d75930c-4395-4beb-bc14-c5ba18879868,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,KV
MINT,customers,9d75930c-4395-4beb-bc14-c5ba18879868,createdAt,DQ-20,2021-06-01T19:59:53Z,2021-06-01T19:59:53
MINT,customers,486399a8-23a8-4432-bb11-3027b963674f,address.city,DQ-13,Zürich,Zurih
MINT,customers,65ce2899-e267-4ebf-93c2-ef0e02d360ff,occupation,DQ-21,Studentin / Student,Studi
MINT,customers,d23f0582-f968-4932-af0c-0140cc3a66bd,createdAt,DQ-20,2005-11-01T07:14:52Z,2005-11-01T07:14:52
MINT,customers,c1473713-248c-4fa3-9783-4ba4e596c178,occupation,DQ-21,Rentnerin / Rentner,pensioniert
MINT,customers,d1fa8429-56c3-4763-86c4-3281fd1e27ae,createdAt,DQ-20,2025-05-15T19:16:51Z,2025-05-15T19:16:51
MINT,customers,5377aa2f-144c-4942-b9c1-4a9e05c31d47,createdAt,DQ-20,2025-05-15T12:59:07Z,2025-05-15T12:59:07
MINT,customers,82443875-9e73-4167-9963-685f4460af09,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,KV
MINT,customers,7fdc1180-c147-48d6-a1d6-6828cf67ea52,createdAt,DQ-20,2025-05-15T18:22:21Z,2025-05-15T18:22:21
MINT,customers,a0ce72a4-23c9-4547-be30-26a909691d13,createdAt,DQ-20,2025-01-01T19:28:38Z,2025-01-01T19:28:38
MINT,customers,7d23899a-ee33-43a8-9de7-dc643ae3be0e,occupation,DQ-21,Lehrerin / Lehrer,Gymnasiallehrer
MINT,customers,9af05389-8fc7-480e-87aa-06567b6b14ec,address.city,DQ-13,Bern,bern
MINT,customers,825de4ab-7797-4685-8c5d-af7288f59981,createdAt,DQ-20,2025-05-15T11:08:04Z,2025-05-15T11:08:04
MINT,customers,91724be3-9364-4270-93df-c77ffeab8b2b,occupation,DQ-21,Studentin / Student,Studi
MINT,customers,80a5a124-5a66-4f28-9c15-a8963178beaf,createdAt,DQ-20,2025-05-15T19:17:38Z,2025-05-15T19:17:38
MINT,customers,25a600d2-2876-4012-85d8-576769a4b1c9,occupation,DQ-21,Ingenieurin / Ingenieur,Ing.
MINT,customers,67d3331d-2472-46a2-8edf-8cd6ccd5ca46,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,kaufm. Angestellte
MINT,customers,67d3331d-2472-46a2-8edf-8cd6ccd5ca46,createdAt,DQ-20,2024-01-01T12:21:50Z,2024-01-01T12:21:50
MINT,customers,e46d208c-42d8-4288-8b72-d92764c8431a,address.city,DQ-13,München,Munhen
MINT,customers,d43c6b96-6a3e-483e-8fbb-25a589f3d340,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Büro
MINT,customers,d43c6b96-6a3e-483e-8fbb-25a589f3d340,createdAt,DQ-20,2019-01-01T11:43:56Z,2019-01-01T11:43:56
MINT,customers,0b273fad-9f49-4ebe-9d3a-2ff3f453daa5,occupation,DQ-21,Studentin / Student,studiere noch
MINT,customers,cd6f9291-ca09-40d5-9d92-eacaab748e3d,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,4065956d-1c57-42a4-941f-edafcb42378e,occupation,DQ-21,Studentin / Student,Student
MINT,customers,4065956d-1c57-42a4-941f-edafcb42378e,createdAt,DQ-20,2000-09-01T13:06:57Z,2000-09-01T13:06:57
MINT,customers,1a2cdb89-08db-4fb7-82f8-d30a9999856b,occupation,DQ-21,Studentin / Student,Studentin ETH
MINT,customers,8257d63a-7fb9-470c-9e15-9715b0bc35b8,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,kaufm. Angestellte
MINT,customers,9651e9dc-703e-4838-aeb5-da198bc7b80c,email,DQ-18,corinne33@bluemail.example,corinne33.22@post.example
MINT,customers,49141dd0-a15e-4c21-8e2a-5af03996778e,person.birthDate,DQ-24,2021-12-01,1900-01-01
MINT,customers,b0f15cda-8790-47e4-86ba-01de1e393d54,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Büro
MINT,customers,5731e7c7-201a-4c28-8a61-015553abd6d3,occupation,DQ-21,Rentnerin / Rentner,AHV
MINT,customers,5731e7c7-201a-4c28-8a61-015553abd6d3,createdAt,DQ-20,2021-05-01T07:34:47Z,2021-05-01T07:34:47
MINT,customers,3ee2eba0-1745-41ec-844d-b4e188fbb30d,createdAt,DQ-20,2025-05-15T12:44:02Z,2025-05-15T12:44:02
MINT,customers,12d2572f-347d-45b4-a68e-e346a22d47b0,occupation,DQ-21,Studentin / Student,Studentin ETH
MINT,customers,517ce3e2-a7a9-4f85-8afa-5f29a60a7d28,email,DQ-18,leonie.klein07@post.example,leonie.klein07.92@mail.example
MINT,customers,b29b2753-fc92-4430-90f2-40bea1b67fb3,occupation,DQ-21,Pflegefachfrau / Pflegefachmann,Pflege
MINT,customers,0396cbf5-5434-48c2-92a4-b5650055b244,occupation,DQ-21,Selbständige Unternehmerin / Selbständiger Unternehmer,Unternehmer
MINT,customers,fc080aa3-f5ce-4826-982f-ba0a4118675a,email,DQ-18,matthias.schulze83@post.example,matthias.schulze83.46@post.example
MINT,customers,41ac703c-2788-4fa4-aebd-5901aa43fa68,createdAt,DQ-20,2025-05-15T12:17:36Z,2025-05-15T12:17:36
MINT,customers,2ffce63b-e70a-4dff-8990-f11036629abc,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Sachbearbeiterin
MINT,customers,2ffce63b-e70a-4dff-8990-f11036629abc,createdAt,DQ-20,2003-07-01T19:44:46Z,2003-07-01T19:44:46
MINT,customers,a82c9dae-4f2a-4321-a3f9-551fb15cb54b,occupation,DQ-21,Studentin / Student,Studi
MINT,customers,84aecdd7-8018-4d0e-b323-baa87ebda61c,createdAt,DQ-20,2023-05-01T17:45:20Z,2023-05-01T17:45:20
MINT,customers,e7378473-4c61-4d93-875f-4801af8bb660,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,KV
MINT,customers,6fdbf3a2-c0d3-42ab-a7f1-db9ea11a5db7,occupation,DQ-21,Rentnerin / Rentner,AHV
MINT,customers,a6214154-23e4-4f1c-81b9-33769c2a227a,createdAt,DQ-20,2025-03-01T18:19:49Z,2025-03-01T18:19:49
MINT,customers,5812ae2d-4dd5-432f-9881-86e5fe58b99e,createdAt,DQ-20,2025-05-15T11:17:36Z,2025-05-15T11:17:36
MINT,customers,84a74916-762b-41b0-93d1-026ff6affc5c,occupation,DQ-21,Studentin / Student,Student
MINT,customers,f4bfbcce-d7fa-490d-af54-27536a03dbaa,occupation,DQ-21,Rentnerin / Rentner,pensioniert
MINT,customers,fa54ddf6-e7ba-480a-b959-81e9a790ffe7,email,DQ-18,cbecker@web.example,cbecker.2@mail.example
MINT,customers,47addc63-3e19-4b41-b924-b4e279f9e531,occupation,DQ-21,Rentnerin / Rentner,pensioniert
MINT,customers,7b1d8ef1-f625-4b0e-bbf4-aec6cb62fcef,occupation,DQ-21,Pflegefachfrau / Pflegefachmann,Pflegefachmann HF
MINT,customers,046cd17d-bf12-4b40-bb69-0837fe029217,createdAt,DQ-20,1999-07-01T07:05:50Z,1999-07-01T07:05:50
MINT,customers,3d76ecda-8bec-483c-8910-dd1b39278ffc,occupation,DQ-21,Rentnerin / Rentner,AHV
MINT,customers,e5674d06-3b53-447c-aa48-0d33e4c66541,createdAt,DQ-20,2010-12-01T15:14:24Z,2010-12-01T15:14:24
MINT,customers,7b154879-0322-4f62-9b88-ef7c20f53fd9,occupation,DQ-21,Rentnerin / Rentner,pensioniert
MINT,customers,54599ddb-3563-4086-a76a-1678773fc6bc,createdAt,DQ-20,2025-05-15T16:41:59Z,2025-05-15T16:41:59
MINT,customers,7a2125c7-e9b5-4506-bd3a-dc7397dd44ee,occupation,DQ-21,Informatikerin / Informatiker,IT
MINT,customers,a6557564-b0c1-4d4d-804e-cbe5bbcd6789,createdAt,DQ-20,2010-06-01T15:31:37Z,2010-06-01T15:31:37
MINT,customers,6b0dc7c3-a852-4277-a151-4e97738f4bc9,occupation,DQ-21,Studentin / Student,Studi
MINT,customers,12494848-8691-46b5-ac52-517352b4d2e4,occupation,DQ-21,Rentnerin / Rentner,Rentner
MINT,customers,63f153e7-772d-4cd6-bfd2-d44ac21c1e08,occupation,DQ-21,Studentin / Student,Student
MINT,customers,98c9e53b-8926-45bd-b7fd-064947d5ab7d,occupation,DQ-21,Rentnerin / Rentner,Rentner
MINT,customers,00583543-a55d-4276-8607-222c986d0c4c,address.city,DQ-13,Berlin,berlin
MINT,customers,4fc6aca8-178f-4d1e-9ac0-3fe79ef295ad,createdAt,DQ-20,2020-10-01T12:04:29Z,2020-10-01T12:04:29
MINT,customers,958337f1-cdcb-4a30-b866-284fedc2fa34,occupation,DQ-21,Beraterin / Berater,Berater
MINT,customers,6106ac9f-d334-4ee2-b0a1-ca9c9d1388a7,createdAt,DQ-20,2025-08-01T19:54:46Z,2025-08-01T19:54:46
MINT,customers,15ba21c0-5167-476d-a140-ee4ddc870c06,*,DQ-19,,Test Tester
MINT,customers,3024d724-a613-49f2-a3d7-81edb0b945b0,createdAt,DQ-20,2025-05-15T18:53:08Z,2025-05-15T18:53:08
MINT,customers,eecae1e6-d443-4aeb-9881-87510b50bb6a,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,be3c627b-a91c-42b3-8bcc-ec19ce9fa2f2,occupation,DQ-21,Verkäuferin / Verkäufer,Detailhandel
MINT,customers,ab80bb90-b4cf-4954-8939-aea97d3e69c6,occupation,DQ-21,Ingenieurin / Ingenieur,Ingenieur
MINT,customers,a879372f-2838-4d0b-9569-1a8e57cbdeff,createdAt,DQ-20,2025-05-15T07:53:48Z,2025-05-15T07:53:48
MINT,customers,49689c0b-6209-4dd7-8058-5957e913bace,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Büro
MINT,customers,38f28563-a0e2-4d34-8456-a8b1d7c4c8ee,createdAt,DQ-20,2025-02-01T12:49:20Z,2025-02-01T12:49:20
MINT,customers,d2ee40dc-4654-4635-8554-2c1ac2760f3a,createdAt,DQ-20,2024-03-01T14:16:51Z,2024-03-01T14:16:51
MINT,customers,be0fbb14-505b-4f71-9301-b8610922229b,occupation,DQ-21,Studentin / Student,Studentin ETH
MINT,customers,790fa2ef-82b8-4570-ba8e-5a3fc93a52cf,occupation,DQ-21,Ingenieurin / Ingenieur,Ing.
MINT,customers,ae21156b-743f-446d-bfe2-476e1fdc1698,occupation,DQ-21,Informatikerin / Informatiker,Programmierer
MINT,customers,9f0f0d6c-6649-45a0-920b-4f2d68e2655d,createdAt,DQ-20,2025-05-15T12:23:27Z,2025-05-15T12:23:27
MINT,customers,478ed0c5-032f-41e6-a242-e2b80c466450,occupation,DQ-21,Informatikerin / Informatiker,Programmierer
MINT,customers,3ccef33a-1699-4b10-a4ea-c283a43650dc,occupation,DQ-21,Rentnerin / Rentner,Rentner
MINT,customers,ee8b26e0-e77a-440b-b83f-d37be2e7ccb3,occupation,DQ-21,Pflegefachfrau / Pflegefachmann,Pflege
MINT,customers,32cf289e-4021-4fec-a3e1-49caa7458435,occupation,DQ-21,Selbständige Unternehmerin / Selbständiger Unternehmer,Unternehmer
MINT,customers,6a287e80-5c2b-485f-8a0d-d16f28b05f40,createdAt,DQ-20,2019-11-01T19:24:36Z,2019-11-01T19:24:36
MINT,customers,cae32565-d653-4eaf-9d88-2984aba27f83,occupation,DQ-21,Rentnerin / Rentner,pensioniert
MINT,customers,cae32565-d653-4eaf-9d88-2984aba27f83,createdAt,DQ-20,2010-11-01T07:27:56Z,2010-11-01T07:27:56
MINT,customers,077447a0-6c8d-49bd-8cd4-55ff77c434a6,createdAt,DQ-20,2021-06-01T11:05:10Z,2021-06-01T11:05:10
MINT,customers,7fb59574-c4c4-4d24-ad9d-39b8ea7594c0,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,KV
MINT,customers,41b4e969-f22e-4511-a297-78ea1e48677f,person.birthDate,DQ-24,1987-09-06,1900-01-01
MINT,customers,cfbb2a30-c363-4113-91b6-ce5dc0f05739,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Kaufmann
MINT,customers,c71188b4-6300-4a9c-a46e-b5796168491e,occupation,DQ-21,Verkäuferin / Verkäufer,Verkauf
MINT,customers,33875883-8547-4894-a992-01d787c21ffb,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,a2ea69bd-7b71-4966-94b2-a1215dc78803,occupation,DQ-21,Studentin / Student,Studentin ETH
MINT,customers,dc6c872b-fa8f-4d79-87d8-4f05b53a14d8,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Büro
MINT,customers,dc6c872b-fa8f-4d79-87d8-4f05b53a14d8,createdAt,DQ-20,2024-11-01T19:17:24Z,2024-11-01T19:17:24
MINT,customers,57b126d8-8e27-4d36-8434-452173e5d9fd,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Sachbearbeiterin
MINT,customers,57b126d8-8e27-4d36-8434-452173e5d9fd,createdAt,DQ-20,2022-05-01T11:31:04Z,2022-05-01T11:31:04
MINT,customers,6773a908-adf8-494d-992c-881ceae6a5f1,occupation,DQ-21,Rentnerin / Rentner,AHV
MINT,customers,0677f6bf-6ea4-45f7-8656-75b5440040b3,occupation,DQ-21,Studentin / Student,Student
MINT,customers,0f1040cb-ccdf-493e-9fcd-5ba8b3837014,createdAt,DQ-20,2023-03-01T12:51:53Z,2023-03-01T12:51:53
MINT,customers,1d741e0d-cd61-4ada-9c21-15b63649168b,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,9801607b-d55c-4dbf-bfad-7aa5b45a1378,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,Kaufmann
MINT,customers,9801607b-d55c-4dbf-bfad-7aa5b45a1378,createdAt,DQ-20,2022-10-01T08:15:06Z,2022-10-01T08:15:06
MINT,customers,76890d9f-83c4-4fcc-9798-05b44029c656,createdAt,DQ-20,2019-11-01T12:42:28Z,2019-11-01T12:42:28
MINT,customers,e6ece5eb-63c3-40af-8fe1-5504deaf2dac,occupation,DQ-21,Informatikerin / Informatiker,Programmierer
MINT,customers,06948bc3-17f1-40df-8638-170a60738950,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,44106be9-f99b-4165-98b2-a427401737ad,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,36a2fe7f-eb60-41bb-b9c9-80444a0a00c7,occupation,DQ-21,Kaufmännische Angestellte / Kaufmännischer Angestellter,kaufm. Angestellte
MINT,customers,1e6e08da-6608-40c7-be58-2ff820a554ac,createdAt,DQ-20,2025-05-15T18:33:50Z,2025-05-15T18:33:50
MINT,customers,d1c1a0e6-dfa3-481c-8d0b-07186a9fc9f3,createdAt,DQ-20,2025-05-15T19:04:20Z,2025-05-15T19:04:20
MINT,customers,ee32645a-c5a6-477c-9de4-8f498dd6300a,occupation,DQ-21,Rentnerin / Rentner,Ruhestand
MINT,customers,7a60766e-f096-427e-b7bd-896fde971f42,*,DQ-19,,Test Tester
MINT,customers,79beffbd-91b5-4950-acaa-8424419bb2ce,createdAt,DQ-20,2025-05-15T11:42:57Z,2025-05-15T11:42:57
MINT,policies,cc426e5e-1baa-43f7-a862-dd9b27c08eaa,coverages,DQ-24,3,1
MINT,policies,8f3e1121-3469-4fdc-96ab-c3c04ec89c96,coverages,DQ-24,2,1
MINT,policies,6fbb2b1f-cd25-488b-8029-0e3771a7f26c,premium.amount,DQ-23,635.96,635.9599996538219
MINT,policies,b1ffb348-bb02-43b6-89a3-73c72d009f5f,premium.amount,DQ-23,193.54,193.54000061370135
MINT,policies,f8901d7d-4140-4cff-af2b-85f8829f2bd5,premium.amount,DQ-23,84.0,83.99999920799351
